source;target;weight
Egypt;India;12785.36
Egypt;India;12785.36
Egypt;Spain;79762381.6
Egypt;Spain;50063816.8
United Kingdom;Poland;100.82
United Kingdom;Yemen;4672.342
United Kingdom;Argentina;15040.277
United Kingdom;Morocco;7813051.282
United Kingdom;Iceland;186658.937
United Kingdom;Qatar;20860.766
United Kingdom;New Zealand;6131.979
United Kingdom;Slovakia;5793.403
United Kingdom;Thailand;5189.986
United Kingdom;Rep. of Korea;47624.784
United Kingdom;Israel;19623.837
United Kingdom;Malta;40.629
United Kingdom;Singapore;25528.594
United Kingdom;South Africa;2373.038
United Kingdom;Austria;501.092
United Kingdom;Australia;27904.641
United Kingdom;Norway;1444807.045
United Kingdom;Switzerland;7027.323
United Kingdom;Czechia;8482.445
United Kingdom;Finland;7499.824
United Kingdom;United Arab Emirates;12244.395
Denmark;Faeroe Isds;10955.636
Denmark;Belgium;1232196.375
Denmark;Netherlands;496999.826
Germany;Estonia;28498.245
Germany;Finland;15817.709
Germany;Denmark;69970.627
Germany;Czechia;436028.86
Germany;Netherlands;4095624.365
Germany;Poland;2406997.997
Germany;Lebanon;40601.096
Germany;Australia;3820.88
United Kingdom;Portugal;7565307.303
United Kingdom;Denmark;8834.564
United Kingdom;Sweden;1622730.734
United Kingdom;Belgium;55049875.83
United Kingdom;USA;82642.521
United Kingdom;Spain;9209992.778
United Kingdom;Netherlands;67269515.99
United Kingdom;Italy;80767.565
United Kingdom;France;62728002.51
United Kingdom;Germany;766790.772
United Kingdom;Ireland;89736577.41
United Kingdom;Finland;7490.795
United Kingdom;Norway;157640.758
United Kingdom;Switzerland;7027.323
United Kingdom;Singapore;12640.152
United Kingdom;Israel;15577.483
United Kingdom;Rep. of Korea;47624.784
United Kingdom;Thailand;5189.986
United Kingdom;Qatar;20860.766
United Kingdom;Argentina;15040.277
United Kingdom;United Arab Emirates;12244.395
United Kingdom;Belgium;46435843.67
United Kingdom;Belgium;4499647.49
United Kingdom;USA;60292.022
United Kingdom;Italy;5042.518
United Kingdom;Spain;812.581
France;Poland;122.333
France;Spain;81.556
France;Denmark;81.556
USA;Equatorial Guinea;11349
USA;Georgia;6325
USA;Anguilla;14986
USA;Georgia;6325
USA;Equatorial Guinea;11349
USA;French Polynesia;6072
USA;Turks and Caicos Isds;239767
USA;Iraq;2526
USA;Br. Virgin Isds;47711
USA;Antigua and Barbuda;2513
USA;Nigeria;15032
USA;Barbados;50264
USA;Indonesia;213798
USA;Netherlands Antilles (...2010);32836
USA;Honduras;14647651
USA;Philippines;10826
USA;Trinidad and Tobago;2570
USA;Bahamas;462143
USA;Venezuela;50010
USA;Saudi Arabia;2895
USA;Ecuador;28459200
USA;Malaysia;255272
USA;Peru;313012
USA;Chile;48394
USA;Spain;7030306
USA;United Arab Emirates;24629
USA;Belgium;61168
USA;India;45759
USA;Colombia;15013
USA;Singapore;27654
USA;Italy;7560000
USA;France;252066
USA;Brazil;57869320
USA;Netherlands;175458
USA;Australia;68303
USA;Rep. of Korea;19881
USA;China;128495
USA;United Kingdom;307953
USA;Japan;23877834
USA;Mexico;73696381
USA;Canada;426578074
United Kingdom;Netherlands;1636695.093
United Kingdom;France;10331.82
United Kingdom;Germany;3047.18
United Kingdom;Ireland;1670.306
United Kingdom;Ireland;85568518.74
United Kingdom;Ireland;92560.526
United Kingdom;Yemen;4672.342
United Kingdom;Australia;22932.848
United Kingdom;Singapore;12888.441
United Kingdom;Israel;2759.767
United Kingdom;France;296.442
United Kingdom;Sweden;833.648
United Kingdom;Netherlands Antilles (...2010);6857.283
United Kingdom;Netherlands Antilles (...2010);6857.283
United Kingdom;Türkiye;4257.023
United Kingdom;Türkiye;4257.023
United Kingdom;Kuwait;1390.417
United Kingdom;China;13595.688
United Kingdom;South Africa;946.507
United Kingdom;Kuwait;1390.417
United Kingdom;Norway;1482.208
United Kingdom;China;13595.688
United Kingdom;Suriname;4458.663
United Kingdom;India;2084.12
United Kingdom;China, Hong Kong SAR;1253.482
United Kingdom;Japan;16608.257
United Kingdom;Suriname;4458.663
United Kingdom;India;2084.12
United Kingdom;China, Hong Kong SAR;1253.482
United Kingdom;Japan;16608.257
United Kingdom;Kazakhstan;8461.378
United Kingdom;Kazakhstan;8461.378
USA;Canada;57131
USA;Canada;392867708
USA;Canada;3425
USA;Mexico;3283
USA;Mexico;16071477
USA;Mexico;105793
Greece;Bulgaria;6973.004
Greece;Croatia;5926.374
Greece;Cyprus;1016141.998
Greece;Albania;767805.196
Greece;Bosnia Herzegovina;31534.832
Greece;Mali;39758.355
Greece;Morocco;276908.447
Greece;Netherlands;42137.06
Greece;France;64537.665
Greece;Gabon;40696.244
Greece;Czechia;11676.043
Greece;Denmark;23963.754
Greece;Germany;33451.389
Greece;Guinea;44148.765
Greece;North Macedonia;52331.51
Greece;United Arab Emirates;18159.714
USA;Japan;38730
USA;Japan;23793305
USA;Rep. of Korea;3600
USA;Colombia;11312
USA;Singapore;18989
USA;India;3249
USA;Chile;28920
USA;Venezuela;3287
USA;Peru;13887
USA;Malaysia;228173
USA;Trinidad and Tobago;2570
USA;Philippines;10826
USA;Indonesia;213798
USA;Nigeria;15032
Spain;United Kingdom;37087.355
Spain;Gibraltar;37363.23
Spain;Sweden;606.774
Spain;Italy;13501.992
Spain;Romania;231.835
Spain;Andorra;190775.458
Spain;Romania;231.835
Spain;United Kingdom;37087.355
Spain;Poland;232.27
Spain;Andorra;190775.458
Sweden;Norway;9198153.198
Sweden;Denmark;1372.853
Sweden;Norway;6973.004
Australia;Japan;61045121.44
Australia;Indonesia;96025.694
Australia;New Caledonia;393292.274
Australia;China;11615513.07
Australia;Kiribati;24984.04
Australia;Papua New Guinea;824864.723
Australia;Fiji;970543.882
Australia;Singapore;17120.544
Australia;South Africa;22914.066
Australia;New Zealand;58296.092
Australia;New Zealand;59263.993
Argentina;Chile;69478101.99
Argentina;Chile;35261821.12
Argentina;Bolivia (Plurinational State of);1165234.02
Argentina;Brazil;27200649.45
Argentina;Paraguay;2250708.76
Argentina;Uruguay;2922707.43
Argentina;Uruguay;2881701.27
Algeria;France;100937819
Algeria;Spain;97184967.8
Algeria;Spain;314984444.4
Algeria;Slovenia;18671134.92
Spain;Morocco;7516436.967
Spain;Netherlands;344.491
Spain;Poland;232.27
Spain;Germany;191.452
Spain;Senegal;4857617.57
Spain;Portugal;2173377.536
Spain;France;898785.556
Spain;Netherlands;344.491
Spain;Gibraltar;37363.23
Austria;Slovakia;4022.31
Austria;Slovakia;4022.31
Austria;Romania;2654.725
Austria;Romania;2654.725
Algeria;Slovenia;18671134.92
Algeria;Switzerland;26713439.52
Algeria;Switzerland;26713439.52
Algeria;Spain;202228491.2
Algeria;Netherlands;227804443.4
Algeria;Netherlands;227804443.4
Algeria;Portugal;66535065.34
Algeria;Portugal;66535065.34
Algeria;United Kingdom;27727127.98
Algeria;United Kingdom;27727127.98
Algeria;Türkiye;69677944.24
Algeria;Türkiye;139513122.4
Algeria;USA;43497856.09
Algeria;Tunisia;33529131.88
Algeria;Tunisia;36521368.97
USA;Israel;3745
USA;Dominican Rep.;49401
USA;New Zealand;21522
USA;Denmark;108713
USA;Greece;98712
USA;Germany;115421
Bosnia Herzegovina;Montenegro;19173.011
Bulgaria;Montenegro;12120.561
Bulgaria;North Macedonia;754129.494
Bulgaria;Serbia;465032.667
Austria;Poland;364273.801
Austria;Switzerland;1756.409
Austria;Czechia;8379.813
Austria;Croatia;509.493
Austria;Germany;831.277
Austria;Italy;120.669
Austria;Slovenia;93.854
Austria;Hungary;67.038
Austria;Hungary;67.038
Austria;Italy;53.631
Austria;Bosnia Herzegovina;26.815
Belgium;Germany;88884895.43
Belgium;Luxembourg;12921062.34
Belgium;Netherlands;106756884.6
Belgium;France;294153758
Algeria;France;113541451.8
Algeria;Malta;35775279
Algeria;Morocco;14010948.92
Algeria;Italy;1314266495
Algeria;Italy;64006217.41
Algeria;Italy;1416194994
Belgium;Liberia;17094.818
Belgium;Finland;0.282
Belgium;Portugal;7257.548
Belgium;Czechia;508.742
Belgium;Denmark;3095.208
Belgium;Poland;4606.282
Belgium;Spain;14560.601
Belgium;United Kingdom;749820.393
Belgium;Switzerland;134703.689
Belgium;Luxembourg;12057924.05
Belgium;Netherlands;99283108.12
Belgium;Germany;35117533.65
Belgium;France;291952765.4
Brunei Darussalam;Singapore;72.369
Brunei Darussalam;Singapore;72.369
Brunei Darussalam;Japan;330505746.6
Brunei Darussalam;Japan;330505746.6
Bolivia (Plurinational State of);Argentina;36032831.68
Bolivia (Plurinational State of);Argentina;36032831.68
Bolivia (Plurinational State of);Argentina;36032831.68
Bolivia (Plurinational State of);Argentina;36032831.68
Bolivia (Plurinational State of);Brazil;157201354.4
Bolivia (Plurinational State of);Brazil;157201354.4
Bolivia (Plurinational State of);Brazil;157201354.4
Bolivia (Plurinational State of);Brazil;157201354.4
Armenia;Georgia;19700
Armenia;Switzerland;64.44
Belgium;USA;4787775.343
Belgium;Portugal;7257.548
Belgium;Germany;17308.375
Belgium;Netherlands;6029.121
Belgium;Denmark;3081.425
Belgium;Spain;13449.358
Belgium;France;97774.244
Belgium;Switzerland;3754.156
Brazil;South Africa;188
Portugal;Senegal;1738174.114
Portugal;Sao Tome and Principe;91.07
Portugal;Netherlands;3145471.722
Portugal;Cabo Verde;6165.603
Portugal;Angola;36010.875
Portugal;Spain;3369918.17
Portugal;Sao Tome and Principe;91.07
Panama;Costa Rica;15282
Uruguay;Argentina;582870
North Macedonia;Greece;6026.42
North Macedonia;Montenegro;15257.54
Austria;Czechia;8379.813
Botswana;Zimbabwe;5847.607
Botswana;Namibia;8006.463
Botswana;Zambia;6167.023
Botswana;Zimbabwe;5847.607
Canada;Cuba;2994.429
Canada;USA;1073404936
China;Myanmar;85621
China;China, Macao SAR;7103643
China;Dem. People's Rep. of Korea;19028
China;Philippines;4233335
China;Viet Nam;14164981
China;Rep. of Korea;6425588
China;China, Hong Kong SAR;110471534
China;Japan;29010
China;China, Macao SAR;2861780
Croatia;Slovenia;437382
Croatia;Slovenia;59596
Croatia;Montenegro;213812
Croatia;Serbia;2050242
Benin;Niger;180173.631
Benin;Togo;255089.952
North Macedonia;Serbia;159413.09
Denmark;Norway;67.038
Denmark;Germany;529778.45
Denmark;Norway;1628391.98
Denmark;Greenland;1220.101
Denmark;Estonia;429.046
Denmark;Finland;1193.285
Denmark;Slovakia;2507.24
Denmark;China;3740.748
Denmark;Greenland;1193.285
Denmark;Finland;3579.856
Denmark;Faeroe Isds;59530.188
Canada;USA;1244100339
Canada;France;22007.563
Canada;Cuba;3615.201
Canada;Saint Pierre and Miquelon;93.514
China;China, Hong Kong SAR;5769
China;China, Hong Kong SAR;93565952
Czechia;Poland;737544.169
Czechia;Switzerland;227.931
Czechia;Lithuania;3553.041
Czechia;Bosnia Herzegovina;264346.213
Czechia;Serbia;815214.975
Czechia;Bulgaria;70819.471
Dominican Rep.;Haiti;55960.68
Czechia;Latvia;187.708
Czechia;Poland;938.539
Czechia;Estonia;362.008
Czechia;Belgium;1287.139
Germany;Austria;2443912.651
Greece;Chile;43239.832
Greece;Cyprus;2258366.173
Greece;Albania;255778.693
Greece;Bulgaria;8755.228
Greece;Lebanon;18918.265
Greece;Côte d'Ivoire;35892.413
Greece;Mali;42234.255
Greece;Montenegro;23677.998
Greece;Morocco;19762.95
Greece;Mauritania;68325.639
Greece;Netherlands;38118.091
Greece;France;31575.133
Greece;Germany;63083.228
Greece;Ghana;43414.133
Greece;Saudi Arabia;60857.55
Greece;Portugal;21170.758
Greece;South Africa;36254.421
Greece;Spain;33572.881
Germany;Türkiye;7822.052
Germany;North Macedonia;828699.099
Germany;USA;198118.879
Denmark;Iceland;1769.816
Denmark;Sweden;15016.624
Denmark;Faeroe Isds;59530.188
Denmark;Iceland;1769.816
Germany;Austria;2443912.651
Germany;Belgium;8125013.91
Germany;Czechia;589802.041
Germany;Bulgaria;26548.587
Germany;Australia;2391.934
Germany;Chile;7072.562
Armenia;Switzerland;64.44
China;Mongolia;5000
China;Lao People's Dem. Rep.;14106
Croatia;Italy;17325859
Croatia;Italy;15469214
Croatia;Bosnia Herzegovina;2196741
Finland;Lithuania;53.631
Finland;Sweden;515378.58
Finland;Estonia;17228.894
Mexico;USA;5111674
Mexico;USA;5111674
Mexico;Belize;242065
Mauritius;Mayotte (Overseas France);13383.222
Lesotho;South Africa;2569.491
Lesotho;South Africa;2569.491
Ireland;Italy;6839.796
Ireland;Netherlands;1315207.743
Ireland;France;7084.463
Ireland;Germany;3350.576
Ireland;Spain;1062.941
Ireland;Sweden;1196.149
Ireland;Italy;6839.796
Ireland;Egypt;76792.753
Ireland;Netherlands;1196.149
Ireland;France;7084.463
Ireland;Germany;3350.576
Ireland;Egypt;76792.753
Ireland;United Kingdom;2002.19
Ireland;Spain;1062.941
Ireland;Sweden;1196.149
Ireland;United Kingdom;581740.173
Sweden;Czechia;747.593
Sweden;Belgium;13250718.93
Sweden;USA;1481.593
Sweden;United Kingdom;2134.038
Sweden;Germany;1306479.934
Sweden;Denmark;12600.34
Sweden;Finland;8495.375
Sweden;Finland;108.741
Thailand;Cambodia;246374
Thailand;Lao People's Dem. Rep.;131606
Thailand;Myanmar;6098
Thailand;Malaysia;1387744
Greece;United Kingdom;16977.157
Greece;Egypt;5545.781
Greece;Senegal;14013.971
Greece;Spain;34307.722
Greece;Serbia;40954.504
Greece;Saudi Arabia;34932.982
Guatemala;Belize;275180
Guatemala;Honduras;704329
Guatemala;Honduras;10954
Guatemala;El Salvador;4477279
Guatemala;Nicaragua;597338
Germany;Portugal;22.793
Germany;Norway;12210.392
Germany;Sweden;48417.886
Germany;United Kingdom;2632934.406
Germany;Spain;27645.337
Germany;Switzerland;3522749.824
Germany;Netherlands;9123411.587
Germany;Poland;1648610.792
Germany;Romania;8592.995
Germany;Slovakia;43042.739
Germany;Luxembourg;257.428
Germany;Norway;12210.392
Germany;Slovenia;235.976
Germany;Lebanon;20629.087
Czechia;Croatia;331076.336
Czechia;Slovenia;13380.885
Czechia;United Kingdom;154751.673
Czechia;Romania;5430.119
Czechia;Italy;109447.055
Czechia;Hungary;392269.079
Czechia;Austria;5480504.637
Czechia;Slovakia;13422515.51
Czechia;Germany;4126675.537
Czechia;Austria;4029885.351
Czechia;Slovakia;12499569.66
Czechia;Slovakia;4531.803
Germany;Greece;431.728
Germany;France;2554004.617
Germany;North Macedonia;828699.099
Germany;Chile;7072.562
Germany;Australia;2391.934
Germany;Bulgaria;26548.587
Germany;Türkiye;7822.052
Germany;USA;198118.879
Germany;Denmark;33877.236
Germany;Sweden;48417.886
Germany;United Kingdom;2632934.406
Germany;Spain;27645.337
Germany;Czechia;589802.041
Germany;Switzerland;3522749.824
Germany;Belgium;8125013.91
Germany;Greece;431.728
Germany;France;2554004.617
Italy;Bosnia Herzegovina;2882.655
Italy;Lithuania;7722.835
Italy;Finland;6851.335
Italy;Senegal;2415155.816
Italy;Libya;37702.452
Italy;Iran;270969.617
Italy;Denmark;58618.464
Italy;Norway;25648.93
Italy;Slovakia;46028.634
Italy;South Africa;38748.253
Italy;Saudi Arabia;40960.524
Italy;Israel;39177.299
Italy;India;88852.828
Italy;Morocco;8902243.531
Italy;Slovenia;3343665.857
Italy;Belgium;1595717.416
Italy;Romania;70819.471
Italy;Tunisia;5327200.995
Italy;Russian Federation;72482.026
Italy;Croatia;23543.921
Italy;USA;2487289.242
Italy;Switzerland;5108145.992
Italy;Iran;123149.724
Italy;Slovenia;2636476.72
Italy;Türkiye;41818.616
Italy;Belgium;348.6
Italy;Netherlands;2022015.237
Italy;Austria;2783746.897
Madagascar;Comoros;10639.837
Germany;Portugal;22.793
Hungary;Romania;1810830.554
Hungary;Slovenia;1063740.103
Hungary;Bosnia Herzegovina;114179.973
Hungary;Other Europe, nes;308.377
Hungary;Serbia;2454132
Italy;Spain;3861.418
Italy;Belgium;3579.856
Italy;Norway;2467.017
Italy;Denmark;1287.139
Italy;Türkiye;107905.17
Italy;Ireland;764.239
Italy;Germany;7144614.73
Italy;France;3272189.408
Italy;Spain;41745866.12
Italy;Poland;404161.709
Italy;Bulgaria;11208.837
Italy;Czechia;125093.841
Italy;Portugal;6247.988
Italy;Malta;8420.036
Italy;Netherlands;2053831.709
Italy;United Kingdom;76464.113
Italy;Hungary;1394.401
Italy;Austria;3092955.274
Italy;Netherlands;375.416
Italy;Hungary;80.446
Italy;Portugal;13.408
Italy;Austria;13.408
Italy;United Kingdom;47704.597
Italy;Switzerland;4745802.9
Italy;Spain;41671332.72
Italy;Germany;3705834.649
Italy;Germany;37474.522
Italy;France;469.269
Italy;France;19749.542
Japan;China, Hong Kong SAR;193699.109
Japan;China, Hong Kong SAR;163991.511
Kazakhstan;Slovakia;5643466
Kazakhstan;Slovakia;142506
Kazakhstan;Serbia;577244
Kazakhstan;Russian Federation;15726000
Kazakhstan;Russian Federation;13258189
Kazakhstan;Russian Federation;286644
Kazakhstan;Poland;22496860
Kazakhstan;Poland;920747
Kazakhstan;Romania;2279574
Kazakhstan;Tajikistan;740117
Kazakhstan;Tajikistan;23460
Kazakhstan;Egypt;848711
Kazakhstan;Türkiye;23403894
Kazakhstan;Ukraine;1202504
Kazakhstan;Br. Virgin Isds;19256026
Kazakhstan;Br. Virgin Isds;19256026
Kazakhstan;Belarus;555536
Kazakhstan;Finland;3679211
Kazakhstan;Hungary;6980638
Kazakhstan;Albania;323673
Kazakhstan;Afghanistan;4006965
Kazakhstan;Afghanistan;356281
Kazakhstan;Latvia;626673
Kazakhstan;Kyrgyzstan;1198212
Kazakhstan;Kyrgyzstan;1160600
Kazakhstan;Latvia;187886
Kazakhstan;Rep. of Moldova;709522
Kazakhstan;Rep. of Moldova;279854
Germany;Lebanon;20629.087
Germany;Estonia;46092.991
Germany;Japan;21263.271
Germany;Finland;29633.699
Germany;Hungary;6615.359
Germany;Denmark;33877.236
Germany;Italy;1470211.958
Côte d'Ivoire;Mali;321745.138
Côte d'Ivoire;Burkina Faso;61.32
Netherlands;France;643.57
Netherlands;Ireland;24147.268
Netherlands;Switzerland;589.939
Netherlands;Estonia;2855.84
Netherlands;Cyprus;294.969
Netherlands;Malta;576.531
Netherlands;Rep. of Moldova;536.308
Netherlands;Czechia;63069.821
Netherlands;Hungary;254.746
Netherlands;United Kingdom;1351670.46
Netherlands;Greece;201.115
Netherlands;Luxembourg;2922.879
Netherlands;France;581532.172
Netherlands;Finland;9948.513
Netherlands;Denmark;42998.494
Netherlands;Spain;467231.53
Netherlands;Romania;268.154
Netherlands;Spain;429.046
Netherlands;United Kingdom;335.192
Netherlands;Iceland;3499.41
Netherlands;Sweden;24549.499
Netherlands;Austria;4652.472
Netherlands;Guinea;16183.094
Netherlands;Liberia;30851.118
Netherlands;Lebanon;60187.165
Netherlands;Singapore;115426.889
Netherlands;Portugal;267362.946
Netherlands;Türkiye;15365.224
Netherlands;USA;11764572.96
Netherlands;Norway;214979.062
Netherlands;Poland;272819.88
Germany;Slovakia;43042.739
Germany;Slovenia;235.976
Germany;Romania;8592.995
Germany;Poland;1648610.792
Germany;Netherlands;9123411.587
Japan;China;4005.278
Japan;Rep. of Korea;5970274.111
Japan;Thailand;23678.262
Japan;Malaysia;25745.157
Japan;Viet Nam;14254.078
Rep. of Moldova;Romania;25547
Mozambique;South Africa;9477723.695
Netherlands;Italy;56365.971
Netherlands;Belgium;44627837.83
Netherlands;Germany;41825561.49
New Zealand;Australia;2728.825
New Zealand;Australia;13132.694
New Zealand;Australia;15861.519
New Zealand;Canada;23498.81
New Zealand;Canada;23498.81
New Zealand;Kiribati;13003.767
New Zealand;Cook Isds;81799.935
New Zealand;Cook Isds;197746.867
Mozambique;South Africa;9477723.695
Netherlands;Latvia;80.446
Netherlands;Luxembourg;227.931
Norway;Sweden;58676.042
Norway;Sweden;54660625.9
Norway;Denmark;39939779.31
Norway;Denmark;39937369.34
Norway;Germany;530233985.1
Norway;United Kingdom;527767716.3
Norway;Netherlands;233033620.6
Norway;Finland;30706.265
Norway;Spain;81900018.87
Norway;France;315004811.7
Norway;Italy;133909462.8
Norway;Belgium;215005252
Norway;Switzerland;5334949.689
Norway;Czechia;54907465.55
Norway;Türkiye;1632456.865
Norway;Austria;21539303.41
Norway;Austria;21539303.41
Norway;Czechia;54907465.55
Norway;Switzerland;5334949.689
Norway;Belgium;133397651.2
Norway;Belgium;13734021.46
Norway;Italy;133909462.8
Norway;France;229709424.8
Germany;Estonia;46092.991
Germany;Japan;21263.271
Germany;Finland;29633.699
Germany;Luxembourg;257.428
Germany;Hungary;6615.359
Germany;Italy;1470211.958
Hungary;Slovakia;324855.163
Latvia;Estonia;267744.166
Latvia;Estonia;74.556
Latvia;Lithuania;3061922.563
Latvia;Poland;831383.897
Malaysia;Egypt;38469.383
New Zealand;French Polynesia;632717.034
New Zealand;Fiji;5112.184
New Zealand;Fiji;96205.51
New Zealand;Tuvalu;9837.589
New Zealand;Tuvalu;9837.589
New Zealand;United Kingdom;43661.914
New Zealand;United Kingdom;43661.914
New Zealand;Vanuatu;4462.566
New Zealand;Vanuatu;4462.566
Peru;Bolivia (Plurinational State of);562367.73
Peru;Ecuador;19488200.15
Peru;Chile;266006.8
Peru;Canada;12
Finland;Netherlands;6719389.524
Finland;Norway;69827.302
Finland;Sweden;514989.757
Estonia;Finland;20057.919
Estonia;Latvia;28732.701
Estonia;Lithuania;6328.434
Estonia;Panama;13.408
Estonia;Panama;13.408
Ethiopia;Kenya;20.853
El Salvador;Guatemala;59004.76
Norway;France;9822792.722
Norway;Spain;36265549.84
Norway;Spain;45634469.03
Norway;Netherlands;214413796.2
Norway;United Kingdom;478194841.9
Norway;Germany;517553865.8
Slovenia;Croatia;65844.277
Slovenia;Bosnia Herzegovina;224.358
Slovenia;Serbia;109.345
Slovenia;Italy;190914.178
Slovenia;Austria;152102.167
Slovakia;Luxembourg;3174968.835
Slovakia;Germany;2247429.512
Thailand;Myanmar;6098
Thailand;Lao People's Dem. Rep.;2186
Switzerland;Germany;21778.39
Switzerland;France;10227.597
Switzerland;Austria;9353.275
Switzerland;Netherlands;8790.073
Switzerland;Spain;105265.342
Switzerland;Poland;3638.79
Switzerland;Czechia;169810.529
Switzerland;Denmark;152148.855
Switzerland;Türkiye;9814.332
Switzerland;Finland;2717.613
Switzerland;Singapore;6599.115
Switzerland;Australia;22348.152
Switzerland;Rep. of Korea;52772.3
Switzerland;Greece;12856.185
Switzerland;Israel;10265.081
Switzerland;Saudi Arabia;6405.133
Switzerland;Cyprus;4100.785
Switzerland;Ireland;1406.599
Switzerland;Russian Federation;2887.23
Switzerland;China, Hong Kong SAR;1132.964
Switzerland;Romania;1763.637
Switzerland;Bahrain;813.41
Switzerland;Malaysia;732.818
Switzerland;New Zealand;515.409
Switzerland;Egypt;709.391
Kazakhstan;Germany;49947428
Kazakhstan;Germany;49947428
Kazakhstan;Italy;1125277
Kazakhstan;Iran;2163389
Kazakhstan;Iran;274045
Netherlands;Belgium;1955378.968
Netherlands;Germany;9879973.238
Philippines;Malaysia;5534484
Slovakia;Luxembourg;3174968.835
Slovakia;Czechia;11661734.56
Singapore;Qatar;72327
Singapore;Myanmar;12200
Singapore;Maldives;468
Slovakia;Italy;7809667.488
Slovakia;Czechia;9510754.677
Serbia;Bosnia Herzegovina;113904
Serbia;USA;183322
Serbia;Montenegro;303574
Serbia;Montenegro;476
Singapore;Rep. of Korea;805.24
Singapore;Viet Nam;23604
Singapore;Australia;22658
Singapore;United Arab Emirates;11
Slovenia;Serbia;26.943
Slovakia;Hungary;975565.704
Slovakia;Romania;820591.463
Slovakia;Italy;7810143.461
Slovakia;Poland;26557.972
South Africa;Namibia;98188.956
South Africa;Zimbabwe;318189.275
South Africa;Zambia;40332.664
South Africa;Eswatini;395130.24
South Africa;Mozambique;1182598.467
South Africa;Lesotho;899037.932
South Africa;Malawi;39645.652
South Africa;Angola;102994.366
South Africa;Dem. Rep. of the Congo;114459.751
South Africa;Saint Helena;15764.683
Singapore;Sri Lanka;505825
Singapore;India;1603
Singapore;Philippines;4574
Singapore;Brunei Darussalam;560
Singapore;Thailand;470
Singapore;Myanmar;12200
Singapore;Qatar;72327
Singapore;Australia;21149
Singapore;India;1603
Singapore;Viet Nam;23139
Singapore;Philippines;4574
Singapore;Thailand;470
Singapore;Brunei Darussalam;560
Singapore;United Arab Emirates;11
South Africa;Angola;102994.366
South Africa;Lesotho;496093.766
South Africa;Zambia;614.924
South Africa;Mozambique;42.029
South Africa;Zimbabwe;1872.927
South Africa;Eswatini;63517.917
South Africa;Namibia;36691.95
South Africa;Botswana;169509.102
South Africa;Botswana;285.632
South Africa;Zambia;1186.051
South Africa;Botswana;155.737
Malaysia;Rep. of Korea;136856378.2
Malaysia;India;11271.153
Malaysia;USA;7131116.842
Malaysia;Philippines;6015616.693
Malaysia;Japan;643163481.4
Malaysia;China, Hong Kong SAR;5678966.079
Malaysia;Viet Nam;1404178.031
Malaysia;China;38753826.42
Malaysia;Indonesia;2530203.6
Malaysia;Singapore;47422461.99
Malaysia;Japan;626967777.7
Switzerland;Brazil;353.29
Switzerland;India;749.686
Switzerland;Sweden;924.926
Switzerland;Australia;3303.306
Switzerland;France;311.12
Switzerland;Bahrain;813.41
Switzerland;Spain;6813.712
Switzerland;Egypt;709.391
Switzerland;Italy;3125.255
Switzerland;Türkiye;210.849
Switzerland;Belarus;338.296
Switzerland;Thailand;300.812
Switzerland;Bulgaria;45.918
Switzerland;Tunisia;108.705
South Africa;Philippines;26603.31
South Africa;United Rep. of Tanzania;2665.894
South Africa;Botswana;2286028.18
South Africa;Philippines;26603.31
Spain;Portugal;13525.232
Spain;Gibraltar;86.721
Spain;United Kingdom;20310.641
Spain;Andorra;102774.338
Spain;Gibraltar;2546611.691
Switzerland;France;1439.398
Switzerland;Italy;4950.742
Trinidad and Tobago;France;840897.325
Trinidad and Tobago;Guyana;320689.57
Trinidad and Tobago;Costa Rica;794227.645
Trinidad and Tobago;Dominica;335215.238
Trinidad and Tobago;Rep. of Korea;12888010.66
Trinidad and Tobago;Rep. of Korea;12888010.66
Trinidad and Tobago;Grenada;535176.31
Trinidad and Tobago;Haiti;314059.923
Trinidad and Tobago;Brazil;9506826.864
Trinidad and Tobago;Antigua and Barbuda;799847.109
Trinidad and Tobago;Dominican Rep.;1930939.482
Trinidad and Tobago;Dominican Rep.;1970283.102
Trinidad and Tobago;Br. Virgin Isds;88102.537
Trinidad and Tobago;Colombia;94970.178
Trinidad and Tobago;Brazil;9506826.864
Trinidad and Tobago;Chile;2762410.528
Trinidad and Tobago;Chile;2762410.528
Trinidad and Tobago;Barbados;139745.157
Trinidad and Tobago;Spain;35829346.72
Trinidad and Tobago;Spain;35829346.72
Trinidad and Tobago;Saint Vincent and the Grenadines;514323.783
Trinidad and Tobago;United Kingdom;11007426.08
Trinidad and Tobago;United Kingdom;11007426.08
Trinidad and Tobago;USA;84716254.43
Singapore;Indonesia;152255
Singapore;Indonesia;95990
Singapore;Malaysia;20512048
Singapore;Malaysia;1084
Spain;India;16067.6
Spain;Gibraltar;86.721
Spain;Portugal;13525.232
Spain;Portugal;7316107.418
Spain;Portugal;10875130.34
Spain;France;1367510.692
Spain;Portugal;7316107.418
Peru;Canada;12
Poland;Germany;1590475.005
Poland;Hungary;29255.601
Poland;France;3123.994
Poland;Lithuania;1327.362
Poland;Latvia;1407.809
Poland;Netherlands;522.9
Poland;Estonia;911.724
Poland;Belgium;1220.101
Poland;Spain;536.308
Poland;Belarus;429.046
Poland;Slovakia;549.716
Poland;Finland;683.793
Poland;Romania;1220.101
Poland;Czechia;384063.567
France;China;5523.972
France;Chile;2654.725
France;Kuwait;6073.688
France;Mayotte (Overseas France);3646.894
France;New Caledonia;8138.474
France;Norway;9385.39
